category,date,week,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,pct_rank,pct_price,pct_rating,pct_num_ratings,is_new,is_removed,status
industrial/3013599011,2025-09-16,38,40,B07HJ4CV62,HI702-25 Copper High Range Reagents (25 Pack),25.59,4.8,192,https://www.amazon.com/dp/B07HJ4CV62,"https://images-na.ssl-images-amazon.com/images/I/51HMLWqxVsL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,41,B00N3Z46TK,"Hach DPD Free Chlorine Reagent Powder Pillows, 10 mL, Pack of 100, USEPA Accepted, Drinking Water and Wastewater Analysis, Bo",31.93,4.7,233,https://www.amazon.com/dp/B00N3Z46TK,"https://images-na.ssl-images-amazon.com/images/I/71XTha38PxL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,42,B0002IXKAM,LaMotte Chlorine DPD 1B 60ML P-6741-H,16.39,4.5,91,https://www.amazon.com/dp/B0002IXKAM,"https://images-na.ssl-images-amazon.com/images/I/51TIdEVohtL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,43,B001EDK0WK,"Essential Depot Potassium Hydroxide Flakes KOH, 2 lbs Caustic Potash Anhydrous KOH Dry Electrolyte - HDPE Container with Rese",29.97,4.7,1487,https://www.amazon.com/dp/B001EDK0WK,"https://images-na.ssl-images-amazon.com/images/I/61lu1f7pYjL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,44,B008U4XGHC,"Mannitol, Powder, Ultra Pure, Reagent, 4 oz. (113.4 grams)",11.95,4.4,159,https://www.amazon.com/dp/B008U4XGHC,"https://images-na.ssl-images-amazon.com/images/I/61m70PiHx3L._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,45,B004155SZW,Taylor Technologies R-0004-E Reagent No.4 pH Indicator 16 oz.,25.0,4.6,147,https://www.amazon.com/dp/B004155SZW,"https://images-na.ssl-images-amazon.com/images/I/71WPWFR2xuL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,46,B0B4FGCF2C,"Essential Depot Potassium Hydroxide Flakes KOH, 9 lbs (9 x 1 lb Container) Caustic Potash Anhydrous KOH Dry Electrolyte - HDP",49.97,4.6,67,https://www.amazon.com/dp/B0B4FGCF2C,"https://images-na.ssl-images-amazon.com/images/I/81oDHCr8KjL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,47,B0754JPD6F,"Innovating Science - Biuret Reagent, 500mL, Laboratory Grade Solution for Protein Detection, Biology & Biochemistry Experimen",23.49,4.8,20,https://www.amazon.com/dp/B0754JPD6F,"https://images-na.ssl-images-amazon.com/images/I/716e9sqHuuL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,48,B00N3Z4ICU,"Hach DPD Total Chlorine Reagent Powder Pillows, 10 mL, (Pack of 100), Chlorine Testing, Water Quality Reagents, Reliable Chlo",32.92,4.5,124,https://www.amazon.com/dp/B00N3Z4ICU,"https://images-na.ssl-images-amazon.com/images/I/51kHQCfAcUL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,49,B004VWADSC,"Sirchie Hi-Fi Volcano Latent Fingerprint Powder, 2 oz Jar, Silk Black",13.86,4.5,140,https://www.amazon.com/dp/B004VWADSC,"https://images-na.ssl-images-amazon.com/images/I/71MOiIL01NL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,1,B0BXTCGP6B,"Earth Harmony Methylene Blue 1% Pharmaceutical Grade Supplement with Dropper, Includes Nano Liquid Gold, Methylene Blue USP G",34.95,4.4,1827,https://www.amazon.com/dp/B0BXTCGP6B,"https://images-na.ssl-images-amazon.com/images/I/61g-HzNb+qL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,2,B0CV5QBFT7,"2% Methylene Blue 3.75 fl oz, USA Made Ultra Concentration Glass Bottle and Dropper Pharmaceutical Grade for Humans Nootropic",49.88,4.3,840,https://www.amazon.com/dp/B0CV5QBFT7,"https://images-na.ssl-images-amazon.com/images/I/710XA+N6v-L._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,3,B0FLPPCSHV,"Methylene Blue Pharmaceutical Grade 4.06 fl oz, 5X Concentrated USP Grade Methylene Blue Drops, Brain Health Supplement for H",36.99,5.0,128,https://www.amazon.com/dp/B0FLPPCSHV,"https://images-na.ssl-images-amazon.com/images/I/71BS43fkh-L._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,4,B0F6Q2ZHL5,"Ultra Methylene Blue Fresh Mint Flavor - Alex Jones Naturals - 1% USP (Pharmaceutical) Grade Supplement with Dropper, Methyle",42.05,4.2,85,https://www.amazon.com/dp/B0F6Q2ZHL5,"https://images-na.ssl-images-amazon.com/images/I/61Hn14IO6XL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,5,B0030EVB74,"Taylor Technologies R-0004 pH Indicator Reagent, 2 Ounce",8.99,4.6,940,https://www.amazon.com/dp/B0030EVB74,"https://images-na.ssl-images-amazon.com/images/I/715OjsrlqML._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,6,B0C5YD8ZPR,"Earth Harmony Methylene Blue Pharmaceutical Grade 99.99% with Dropper - Liquid Gold Methylene Blue USP Grade, No Formaldehyde",57.95,4.5,246,https://www.amazon.com/dp/B0C5YD8ZPR,"https://images-na.ssl-images-amazon.com/images/I/71AaQzAgjDL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,7,B0002IXIZE,Taylor Cyanuric Acid 2 oz R-0013-C,9.62,4.8,808,https://www.amazon.com/dp/B0002IXIZE,"https://images-na.ssl-images-amazon.com/images/I/71wanMAoTwL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,8,B002IT2ZCC,"Taylor R-0012-C, Hardness Reagent, 2 Ounce, for Testing Calcium Hardness in Pool and Spas, Dropper Refill for Water Test Kits",9.95,4.8,370,https://www.amazon.com/dp/B002IT2ZCC,"https://images-na.ssl-images-amazon.com/images/I/710UKbOVZaL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,9,B0FNWS116P,"Methylene Blue Drops,Pharmaceutical Grade 60ml,Methylene Blue for Humans– USP Grade 1% Solution with Balanced Electrolyte-No ",39.99,4.8,2831,https://www.amazon.com/dp/B0FNWS116P,"https://images-na.ssl-images-amazon.com/images/I/61zgpF2bIeL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,10,B07JMLLJV8,"ALDON Innovating Science Methylene Blue 1% Aqueous Solution, 1 fl oz (30mL) Dropper Bottle - Methyl Blue Microscope Stain - T",9.99,4.4,717,https://www.amazon.com/dp/B07JMLLJV8,"https://images-na.ssl-images-amazon.com/images/I/71ZACbAOHdL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,11,B0FGX9ZHG8,"Methylene Blue Supplement Pharmaceutical Grade 5% Pure, Brain Health & Antioxidant Support - Formaldehyde-Free, Glass Bottle ",39.99,4.8,30,https://www.amazon.com/dp/B0FGX9ZHG8,"https://images-na.ssl-images-amazon.com/images/I/71GottlFMCL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,12,B0002Z0NIC,Taylor R-0004-A Ph Indicator Refill .75 ounce,7.86,4.6,411,https://www.amazon.com/dp/B0002Z0NIC,"https://images-na.ssl-images-amazon.com/images/I/71I2ORCC-QL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,13,B0DSWRJW1B,"BETTER LIFE LAB Methylene Blue Pharmaceutical Grade 99.99% with Dropper, Health Dietary Supplement for Humans, No Formaldehyd",48.99,4.0,344,https://www.amazon.com/dp/B0DSWRJW1B,"https://images-na.ssl-images-amazon.com/images/I/71QqyGZEaQL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,14,B0BZN2F4BS,"CDS Set, Chlorine Dioxide Water Treatment 4 oz KIT, w | Accu-Drop lids / 4.2 oz of Sodium Solution and 4.2 oz of 4% HCL, Extr",,4.7,130,https://www.amazon.com/dp/B0BZN2F4BS,"https://images-na.ssl-images-amazon.com/images/I/71mo7cXAYOL._AC_UL900_SR900,600_.jpg",,0.0,,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,15,B0BSRL6B1B,MaxTite Isopropyl Alcohol 91% (2 Gallons (256 oz)),47.95,4.6,225,https://www.amazon.com/dp/B0BSRL6B1B,"https://images-na.ssl-images-amazon.com/images/I/81te4zLkiVL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,16,B0FHJF9CKL,Methylene Blue Capsules & Tinctures Bundle Pack – Cognitive Support & Cellular Energy Boost,29.99,3.9,23,https://www.amazon.com/dp/B0FHJF9CKL,"https://images-na.ssl-images-amazon.com/images/I/71DsioCLAVL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,17,B0F6V66KDV,IVERMAZE Labs -12 mg 100 Count,78.0,4.4,16,https://www.amazon.com/dp/B0F6V66KDV,"https://images-na.ssl-images-amazon.com/images/I/51eMLES95QL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,18,B00JERVY5A,"Sodium Thiosulfate, Fine Crystals, 99.5% min., 500 Grams (1.1 lb.)",18.95,4.7,445,https://www.amazon.com/dp/B00JERVY5A,"https://images-na.ssl-images-amazon.com/images/I/617hXRA+YKL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,19,B07JVP9QDR,"ALDON Innovating Science Potassium Permanganate, 100g - Reagent Grade - The Curated Chemical Collection",20.99,4.6,539,https://www.amazon.com/dp/B07JVP9QDR,"https://images-na.ssl-images-amazon.com/images/I/71X-SPpCuKL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,20,B0DVS5Z8KK,"2% Methylene Blue Trihydrate USP 2200 mg, 3.75 oz USA Produced Pharmaceutical Grade Glass Bottle and Glass Dropper.",46.99,4.3,1014,https://www.amazon.com/dp/B0DVS5Z8KK,"https://images-na.ssl-images-amazon.com/images/I/71JUlW85SDL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,21,B07JM4NH1S,"ALDON Innovating Science Gram's Iodine Solution, 1 fl oz (30mL) - The Curated Chemical Collection",9.99,4.6,140,https://www.amazon.com/dp/B07JM4NH1S,"https://images-na.ssl-images-amazon.com/images/I/71WyMTVD3FL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,22,B07SN7NSHP,Hanna Instruments HI774-25 Phosphate Ultra Low Range Checker HC Reagents (25 Tests) by wwG Store,19.99,4.7,325,https://www.amazon.com/dp/B07SN7NSHP,"https://images-na.ssl-images-amazon.com/images/I/41l36La1ipL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
industrial/3013599011,2025-09-16,38,23,B0002IXIY0,TAYLOR TECHNOLOGIES INC R-0012-A REAGENT HARDNESS 3/4 OZ,6.11,4.6,229,https://www.amazon.com/dp/B0002IXIY0,"https://images-na.ssl-images-amazon.com/images/I/51mdGNCMoJL._AC_UL900_SR900,600_.jpg",,0.0,0.0,0.0,0.0,False,False,active
